Station Name,Station Number,Data Owner,Latitude,Longitude,Location
HENTY CANAL - AT  CHAINAGE 407,283.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.88333333,145.5497222,TAS
HENTY LAKE - AT DAM,286.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.88027778,145.5494444,TAS
HEPBURN LAGOON O/F C,407319,"VIC - Department of Environment, Land, Water and Planning",-37.36562563,143.990586,VIC
Herbert_R  Ingham,116001A,"QLD - Department of Regional Development, Manufacturing and Water",-18.63722222,146.1411111,QLD
Herbert_R Abergowrie,116006B,"QLD - Department of Regional Development, Manufacturing and Water",-18.488994,145.936037,QLD
Herbert_R Cashmere,116004A,"QLD - Department of Regional Development, Manufacturing and Water",-18.13680556,145.3394722,QLD
Herbert_R Glen Eagle,116004C,"QLD - Department of Regional Development, Manufacturing and Water",-18.1926,145.3321,QLD
Herbert_R Glen Eagle,116004B,"QLD - Department of Regional Development, Manufacturing and Water",-18.15766667,145.3391667,QLD
Herbert_R Ingham,116001F,"QLD - Department of Regional Development, Manufacturing and Water",-18.63275,146.14267,QLD
Herbert_R Ingham,116001D,"QLD - Department of Regional Development, Manufacturing and Water",-18.63722222,146.1411111,QLD
Herbert_R Ingham,116001E,"QLD - Department of Regional Development, Manufacturing and Water",-18.63611111,146.1419444,QLD
Herbert_R Morbellis,116001C,"QLD - Department of Regional Development, Manufacturing and Water",-18.63972222,146.1438889,QLD
Herbert_R Neilsons,116001B,"QLD - Department of Regional Development, Manufacturing and Water",-18.63444444,146.1372222,QLD
Hermannsberg Misson,G0050139,"NT - Department of Environment, Parks and Water Security",-23.965217,132.76795,NT
Herold Rd,509324,WA - Department of Water and Environmental Regulation,-32.36017407,116.212038,WA
Herring_Lagoon S Stn,144002A,"QLD - Department of Regional Development, Manufacturing and Water",-27.57863889,153.4687222,QLD
Hervey Range Rd,118003A,"QLD - Department of Regional Development, Manufacturing and Water",-19.31789167,146.7025667,QLD
Hester Hill,609016,WA - Department of Water and Environmental Regulation,-33.91819459,116.0976479,WA
HEXHAM BRIDGE,210448,"NSW - Department of Planning, Industry and Environment – Water",-32.8333,151.6833,NSW
HEYFIELD EXT. DR.,225733A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.00239403,146.8997663,VIC
Hidden Valley,809309,WA - Department of Water and Environmental Regulation,-15.77550582,128.755687,WA
Higgens Catchment,614020,WA - Department of Water and Environmental Regulation,-32.58278806,116.0902314,WA
Higgens Catchment,509348,WA - Department of Water and Environmental Regulation,-32.58278073,116.0892193,WA
High Falls_Ck,108091A,"QLD - Department of Regional Development, Manufacturing and Water",-16.401667,145.3341625,QLD
Hill 60,509117,WA - Department of Water and Environmental Regulation,-33.04129134,116.1237142,WA
Hill R/Saddleworth,A5071005,SA - Department for Environment and Water,-33.812656,138.699297,SA
Hill River Springs,509168,WA - Department of Water and Environmental Regulation,-30.27710856,115.364506,WA
Hill River Springs,617002,WA - Department of Water and Environmental Regulation,-30.27714307,115.3665855,WA
Hill Three,501015,WA - Department of Water and Environmental Regulation,-15.36344072,126.8474582,WA
HILLAS @ MOUNT ADRAH,410043,"NSW - Department of Planning, Industry and Environment – Water",-35.17751,147.872897,NSW
Hillier Rd,607027,WA - Department of Water and Environmental Regulation,-34.01130702,116.891342,WA
Hillside Pluvio,570916,ACT - Icon Water Limited,-35.78561111,149.4185278,ACT
Hillview Farm,509330,WA - Department of Water and Environmental Regulation,-32.99684839,115.9239929,WA
Hillview Farm,613146,WA - Department of Water and Environmental Regulation,-32.99773281,115.9219591,WA
Hindmarsh Offtake Wr,A5010500,SA - Department for Environment and Water,-35.4621,138.5821,SA
HINDMARSH RIVER @ Hindmarsh Valley Res. Intake Wei,A5010500.1,SA - South Australian Water Corporation (SA Water),-35.46225229,138.5820653,SA
Hinkleys Farm,602600,WA - Department of Water and Environmental Regulation,-33.89838556,118.118755,WA
Hinkleys Farm,510601,WA - Department of Water and Environmental Regulation,-33.89838556,118.118755,WA
Hinze,146033A,QLD - Queensland Bulk Water Supply Authority (Seqwater),-28.05125804,147.2816901,QLD
Hinze Dam DS Intake,146017A,"QLD - Department of Regional Development, Manufacturing and Water",-28.05638889,153.285,QLD
HIPWELL RD CHANNEL,407779,"VIC - Department of Environment, Land, Water and Planning",-35.85490556,144.3339139,VIC
HJAK,410534,NSW - Snowy Hydro Limited,-36.00166667,148.4613889,NSW
HOBART RIVULET @ ARGYLE STREET,354.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.88068,147.32947,TAS
HOBART RIVULET @ GORE STREET,353.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.890801,147.31703,TAS
HODDLES-LAUNCHING PL,229224A,VIC - Melbourne Water Corporation (Melbourne Water),-37.7766,145.577,VIC
Hodgkinson_R,919007A,"QLD - Department of Regional Development, Manufacturing and Water",-16.71063889,144.8140278,QLD
HOLLAND @ KELFEERA,404207,"VIC - Department of Environment, Land, Water and Planning",-36.61115514,146.0592047,VIC
HOLLANDS @ NELSE,401404,"VIC - Department of Environment, Land, Water and Planning",-36.85666667,147.3733333,VIC
Hollands C,G8170064,"NT - Department of Environment, Parks and Water Security",-12.550532,131.209973,NT
Hollands Farm,510022,WA - Department of Water and Environmental Regulation,-32.98431271,119.1653617,WA
Hollands Farm,615602,WA - Department of Water and Environmental Regulation,-32.98348305,119.1653628,WA
Holroyd_R Delta,921003A,"QLD - Department of Regional Development, Manufacturing and Water",-14.40219444,141.8508333,QLD
Holroyd_R Ebagoola,921001A,"QLD - Department of Regional Development, Manufacturing and Water",-14.24652778,143.1661389,QLD
HOME @ YARCK,405274,"VIC - Department of Environment, Land, Water and Planning",-37.10595561,145.6051462,VIC
Homestead,615604,WA - Department of Water and Environmental Regulation,-31.16077816,118.1531414,WA
Homestead,506015,WA - Department of Water and Environmental Regulation,-24.63197975,115.3384005,WA
Homestead,510023,WA - Department of Water and Environmental Regulation,-31.16060638,118.1531813,WA
Homestead,809315,WA - Department of Water and Environmental Regulation,-17.17678524,129.0923767,WA
Homestead,502033,WA - Department of Water and Environmental Regulation,-17.17678524,129.0923767,WA
Homestead,506006,WA - Department of Water and Environmental Regulation,-24.66232889,115.3210904,WA
HOMESTEAD @ FOWLERS,12001,"NSW - Department of Planning, Industry and Environment – Water",-31.08670027,141.6967004,NSW
HOPE C D/S S'FACE BR,226248,"VIC - Department of Environment, Land, Water and Planning",-37.85504715,146.2527862,VIC
Hope Valley,614013,WA - Department of Water and Environmental Regulation,-32.209,115.8371,WA
Hope Valley Reservoir (SA Water),SAWHOPVRS.1,SA - South Australian Water Corporation (SA Water),-34.85185505,138.685684,SA
HOPE VALLEY RESERVOIR @ Hope Valley,A5040547.1,SA - South Australian Water Corporation (SA Water),-34.85638869,138.6843562,SA
Hopelands Road,509387,WA - Department of Water and Environmental Regulation,-32.42585784,115.911906,WA
Hopelands Road,614028,WA - Department of Water and Environmental Regulation,-32.42585692,115.9117996,WA
HOPKINS @ HOPKINS F.,236209,"VIC - Department of Environment, Land, Water and Planning",-38.33543732,142.6251911,VIC
HOPKINS @ HOPKINS F.,236209A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.33543732,142.6251911,VIC
HOPKINS @ WICKLIFFE,236202,"VIC - Department of Environment, Land, Water and Planning",-37.69542079,142.7245119,VIC
HOPKINS @FRAMLINGHAM,236210,"VIC - Department of Environment, Land, Water and Planning",-38.24379422,142.7030202,VIC
Hopkins Pluvio,509258,WA - Department of Water and Environmental Regulation,-33.86271224,115.4955549,WA
HOPKINS R @ ARARAT,236219,"VIC - Department of Environment, Land, Water and Planning",-37.315772,142.941403,VIC
HOPPERS CROSSING RG,231822A,VIC - Melbourne Water Corporation (Melbourne Water),-37.8842,144.675,VIC
Horse Park Pluvio,570904,"ACT - Environment, Planning and Sustainable Development Directorate",-35.15783333,149.1183167,ACT
HORTON @ HORTON DSTE,418027,"NSW - Department of Planning, Industry and Environment – Water",-30.20690833,150.4279528,NSW
HORTON @ RIDER,418015,"NSW - Department of Planning, Industry and Environment – Water",-29.83385833,150.3543972,NSW
Hot Fence,609078,WA - Department of Water and Environmental Regulation,-34.04581788,115.1844347,WA
HOULAGHANS @DOWNSIDE,410103,"NSW - Department of Planning, Industry and Environment – Water",-35.0025,147.3549,NSW
HOUSE CK @ BROCKLEY,402224,"VIC - Department of Environment, Land, Water and Planning",-36.12829875,146.874419,VIC
HOVELLS CK @ NO.2,412175,"NSW - Department of Planning, Industry and Environment – Water",-34.0039,148.8724,NSW
Howard B/B Gauge,G8155558,"NT - Department of Environment, Parks and Water Security",-12.489775,131.09008,NT
Howard Park,610051,WA - Department of Water and Environmental Regulation,-33.82858585,115.066083,WA
Howard R US Iron Bg,G8150178,"NT - Department of Environment, Parks and Water Security",-12.483228,131.086069,NT
Howard River Bridge,RN037493,"NT - Department of Environment, Parks and Water Security",-12.455328,131.080486,NT
HOWQUA @ BENBULLEN,405235,"VIC - Department of Environment, Land, Water and Planning",-37.225,146.2,VIC
HOWQUA @ GLEN ESK,405215,"VIC - Department of Environment, Land, Water and Planning",-37.22967369,146.2072265,VIC
HRSTS Bayswater PwrS,D21019996,"NSW - Department of Planning, Industry and Environment – Water",-32.386741,150.998877,NSW
HRSTS Bengalla,D21019999,"NSW - Department of Planning, Industry and Environment – Water",-32.278125,150.814944,NSW
HRSTS BULGA 1 DAM,D21019010,"NSW - Department of Planning, Industry and Environment – Water",-32.68099,151.135587,NSW
HRSTS BULGA 2 NTH DM,D21019013,"NSW - Department of Planning, Industry and Environment – Water",-32.651275,151.1293639,NSW
HRSTS Dartbrook,D21019111,"NSW - Department of Planning, Industry and Environment – Water",-32.19569,150.861571,NSW
HRSTS Howick,D21019081,"NSW - Department of Planning, Industry and Environment – Water",-32.455813,150.93318,NSW
HRSTS HVO,D21019990,"NSW - Department of Planning, Industry and Environment – Water",-32.486152,151.009483,NSW
HRSTS Lemington,D21019009,"NSW - Department of Planning, Industry and Environment – Water",-32.520593,151.051178,NSW
HRSTS Liddell,D21019006,"NSW - Department of Planning, Industry and Environment – Water",-32.391249,151.005467,NSW
HRSTS Mt Arthur,D21019992,"NSW - Department of Planning, Industry and Environment – Water",-32.294608,150.856655,NSW
HRSTS Mt Thorley,D21019998,"NSW - Department of Planning, Industry and Environment – Water",-32.654529,151.1012,NSW
HRSTS Ravensworth,D21019993,"NSW - Department of Planning, Industry and Environment – Water",-32.47454208,151.0521924,NSW
HRSTS Wambo,D21019991,"NSW - Department of Planning, Industry and Environment – Water",-32.583448,151.009357,NSW
HRSTS Warkworth,D21019001,"NSW - Department of Planning, Industry and Environment – Water",-32.599418,151.091092,NSW
HRSTSGEN2 TEST,D21010000,"NSW - Department of Planning, Industry and Environment – Water",-32.748016,151.122507,NSW
Hugh R DS Owen Sp,G0050009,"NT - Department of Environment, Parks and Water Security",-23.911086,133.436008,NT
Hugh R S Xng,G0050115,"NT - Department of Environment, Parks and Water Security",-24.352283,133.434668,NT
HUGHES @ TARCOMBE RD,405228,"VIC - Department of Environment, Land, Water and Planning",-36.951083,145.283639,VIC
Humboldt Ck_Sunlight,130505A,"QLD - Department of Regional Development, Manufacturing and Water",-24.28222086,148.7849969,QLD
HUME DAM STORAGE,401027,"NSW - Department of Planning, Industry and Environment – Water",-36.0885,147.0539,NSW
HUNTER @ MUSWELL BRG,210002,"NSW - Department of Planning, Industry and Environment – Water",-32.2578541,150.8879683,NSW
HUNTER @ RIVERSIDE 2,21010057,"NSW - Department of Planning, Industry and Environment – Water",-32.1352,150.9492,NSW
HUNTER @ SINGLETON,210001,"NSW - Department of Planning, Industry and Environment – Water",-32.5601496,151.1708609,NSW
HUNTER D/S GLENBAWN,210015,"NSW - Department of Planning, Industry and Environment – Water",-32.1117,150.991,NSW
HUNTER D/S SADDLERS,210151,"NSW - Department of Planning, Industry and Environment – Water",-32.463842,150.772847,NSW
HUNTER MOONAN DAM ST,210018,"NSW - Department of Planning, Industry and Environment – Water",-31.9157,151.2153,NSW
HUNTER R @ ABERDEEN,210056,"NSW - Department of Planning, Industry and Environment – Water",-32.1588,150.8811,NSW
HUNTER R @ BELLTREES,210039,"NSW - Department of Planning, Industry and Environment – Water",-32.0018,151.1104,NSW
HUNTER R @ GRETA,210064,"NSW - Department of Planning, Industry and Environment – Water",-32.6606168,151.4028427,NSW
HUNTER R @ LIDDELL,210083,"NSW - Department of Planning, Industry and Environment – Water",-32.4892,150.9236,NSW
HUNTER R@LONG POINT,210134,"NSW - Department of Planning, Industry and Environment – Water",-32.563805,151.1377442,NSW
HUNTER RIVER DENMAN,210055,"NSW - Department of Planning, Industry and Environment – Water",-32.3806078,150.7116696,NSW
HUNTER RV U/S GLENNI,210127,"NSW - Department of Planning, Industry and Environment – Water",-32.4993696,151.0621731,NSW
HUNTER RV@MASON DIEU,210128,"NSW - Department of Planning, Industry and Environment – Water",-32.5310159,151.0489823,NSW
HUNTER U/S SINGLETON,210129,"NSW - Department of Planning, Industry and Environment – Water",-32.5680731,151.1587932,NSW
Hunters Ck HI,A4261132,SA - Department for Environment and Water,-35.52861877,138.9032596,SA
HUON RIVER ABOVE FRYING PAN CK,119.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-43.034541,146.841911,TAS
HUON RIVER D/S JUDBURY BRIDGE,635.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-43.000167,146.92786,TAS
HUON RIVER U/S SANDFLY CK,6201.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.907127,146.33487,TAS
HURDLE @ BOBINAWARRA,403224,"VIC - Department of Environment, Land, Water and Planning",-36.51324148,146.4491446,VIC
Hut Pool,609019,WA - Department of Water and Environmental Regulation,-34.09091544,115.2926401,WA
Hutt R/Clare Cvan Pk,A5070901,SA - Department for Environment and Water,-33.8625,138.6204,SA
Hutt/Hill Cmt Pluvio,A5070507,SA - Department for Environment and Water,-33.821,138.6467,SA
Hutton_Ck Fairview,130342A,"QLD - Department of Regional Development, Manufacturing and Water",-25.71027603,148.9708344,QLD
Huttons,610061,WA - Department of Water and Environmental Regulation,-33.5959777,115.6108185,WA
Hybanthus Rd (SWS2),616091,WA - Department of Water and Environmental Regulation,-32.03830565,115.9173206,WA
I Bank Ck us Hyperna,A4260600,SA - Department for Environment and Water,-33.97296567,140.9671132,SA
Ibis Dam,919314A,"QLD - Department of Regional Development, Manufacturing and Water",-17.433844,145.216537,QLD
Ibis Dam,919313A,"QLD - Department of Regional Development, Manufacturing and Water",-17.433844,145.216537,QLD
ICY CREEK,502269A,VIC - Melbourne Water Corporation (Melbourne Water),-37.87997722,146.0937153,VIC
IMLAY CK IMLAY ROAD,221010,"NSW - Department of Planning, Industry and Environment – Water",-37.231,149.6987,NSW
INDI RIVER TIN MINE,401400,"VIC - Department of Environment, Land, Water and Planning",-36.65833333,148.2033333,VIC
INDIGO @ CREAMERY BR,403248,"VIC - Department of Environment, Land, Water and Planning",-36.02925553,146.6494582,VIC
Inflow,603028,WA - Department of Water and Environmental Regulation,-34.98076122,117.6055311,WA
INFLOW @ EASTERNSPIL,41200211,"NSW - Department of Planning, Industry and Environment – Water",-33.46286107,145.9915817,NSW
Inflow Tank Reactor,6151432,WA - Department of Water and Environmental Regulation,-30.439,117.8197,WA
INFLOW TO LANCEFIELD,230707,"VIC - Department of Environment, Land, Water and Planning",-37.28227712,144.695542,VIC
Inflow U/S,614103,WA - Department of Water and Environmental Regulation,-32.27970892,115.8612099,WA
INGEEGOODBEE DS HUTS,222401,"VIC - Department of Environment, Land, Water and Planning",-36.73333333,148.2666667,VIC
Inglewood,416402B,"QLD - Department of Regional Development, Manufacturing and Water",-28.41805258,151.0694433,QLD
INGLIS RIVER A/B FLOWERDALE,14210.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.003159,145.6267,TAS
INLET TOMBULLEN,41010969,"NSW - Department of Planning, Industry and Environment – Water",-34.6493,146.1692,NSW
Inman River Catchment @ Lower Inman Valley Pluvio,A5011033.1,SA - Hills and Fleurieu Landscape Board,-35.50109368,138.5427228,SA
Inman River Catchment @ Mt Alma Pluvio,A5011034.1,SA - Hills and Fleurieu Landscape Board,-35.46377781,138.5116471,SA
Inman River us STW,A5010503,SA - Department for Environment and Water,-35.5442,138.5799,SA
INNEASTERN@LAKE BREW,41200216,"NSW - Department of Planning, Industry and Environment – Water",-33.46409217,145.9607861,NSW
Interceptor Drain,612020,WA - Department of Water and Environmental Regulation,-33.31196655,116.5771515,WA
INVESTIGATION 6/07,RN035973,"NT - Department of Environment, Parks and Water Security",-12.525419,131.196865,NT
IP109,D20,NSW - Hunter Water,-32.78613889,151.8172333,NSW
IRIS RIVER - AT MIDDLESEX PLAINS,815.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-41.53511111,145.9978056,TAS
IRON CREEK U/S ARTHUR HWY,2203.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.7788,147.58566,TAS
IRONBARK @ WOODSREEF,419047,"NSW - Department of Planning, Industry and Environment – Water",-30.4082,150.7276,NSW
IRONBARK @WOODREEF 2,419112,"NSW - Department of Planning, Industry and Environment – Water",-30.40465158,150.7219305,NSW
IRONPOT CK TOONUMBAR,203023,"NSW - Department of Planning, Industry and Environment – Water",-28.6231,152.7985,NSW
Ironwood Stn,G8140535,"NT - Department of Environment, Parks and Water Security",-14.424851,132.286454,NT
Isaac R Burton Gor,130402A,"QLD - Department of Regional Development, Manufacturing and Water",-21.62916517,148.1219485,QLD
Isaac R_Deverill,130410A,"QLD - Department of Regional Development, Manufacturing and Water",-22.17077778,148.3841667,QLD
Isaac R_Goonyella,130414A,"QLD - Department of Regional Development, Manufacturing and Water",-21.855517,147.97263,QLD
Isaac_R  Yatton,130401A,"QLD - Department of Regional Development, Manufacturing and Water",-22.65658355,149.1157774,QLD
Isabella Pond,410653,"ACT - Environment, Planning and Sustainable Development Directorate",-35.42263889,149.0763056,ACT
Iseppis Farm,509365,WA - Department of Water and Environmental Regulation,-32.91518495,115.9464881,WA
ISIS @ LOWER TIMOR,210070,"NSW - Department of Planning, Industry and Environment – Water",-31.80918375,151.0593889,NSW
Isis OS,136026A,QLD - SunWater,-25.02488333,152.2357056,QLD
Isis River Bruce Hwy,137201A,"QLD - Department of Regional Development, Manufacturing and Water",-25.26655416,152.3684384,QLD
ISIS STICK-ME-UP BDG,210118,"NSW - Department of Planning, Industry and Environment – Water",-31.9673385,151.0340307,NSW
ISLAND @ GLENBURN,405236,"VIC - Department of Environment, Land, Water and Planning",-37.475,145.41,VIC
Island Bend Pondage,222539,NSW - Snowy Hydro Limited,-36.31494722,148.4826556,NSW
Island Bend RG,18,NSW - Snowy Hydro Limited,-36.31388889,148.4805556,NSW
ISLAND CK FAIRHOLME,412023,"NSW - Department of Planning, Industry and Environment – Water",-33.2775,147.3814,NSW
Island Hill,504007,WA - Department of Water and Environmental Regulation,-21.33642568,119.3599429,WA
Ithaca_C Jason St,143028A,"QLD - Department of Regional Development, Manufacturing and Water",-27.448931,152.993334,QLD
IV OB 1/74,70118129,WA - Department of Water and Environmental Regulation,-29.14975565,115.0970647,WA
J'berra at Hindmarsh,410790,"ACT - Environment, Planning and Sustainable Development Directorate",-35.340639,149.1665556,ACT
J29,509404,WA - Department of Water and Environmental Regulation,-32.27545472,116.0920386,WA
JACK R @ JACK R,227213,"VIC - Department of Environment, Land, Water and Planning",-38.52579869,146.538118,VIC
JACK R @ JACK R,227213B,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.52579869,146.538118,VIC
Jack Rocks,614031,WA - Department of Water and Environmental Regulation,-32.37532446,116.1568955,WA
Jack Rocks,509232,WA - Department of Water and Environmental Regulation,-32.37487344,116.1568997,WA
Jack Taylor Weir,422214A,QLD - SunWater,-28.040651,148.571131,QLD
JACKEYS CREEK @ JACKEYS MARSH,18221.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.673806,146.6565,TAS
JACKS CREEK - B/L RIPPLE DIVERSION,849.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.07319444,146.913,TAS
JACKSON @ GISBORNE,230206,"VIC - Department of Environment, Land, Water and Planning",-37.47537048,144.5724432,VIC
JACKSON @ GISBORNE,230206C,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.47537048,144.5724432,VIC
JACKSON @ ROSSLYNNE,230216,"VIC - Department of Environment, Land, Water and Planning",-37.4748,144.56893,VIC
JACKSON @ ROSSLYNNE,230216A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.4748,144.56893,VIC
JACKSON CK @ SUNBURY,230202,"VIC - Department of Environment, Land, Water and Planning",-37.58321737,144.7420356,VIC
JACKSON CK @ SUNBURY,230202C,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.58321737,144.7420356,VIC
JACKSON CK CLARKF'LD,230220B,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.49078,144.73922,VIC
JACKSON CK CLARKF'LD,230220,"VIC - Department of Environment, Land, Water and Planning",-37.49078,144.73922,VIC
JACKSON CK SALESIAN,230240,"VIC - Department of Environment, Land, Water and Planning",-37.57117842,144.7368969,VIC
JACKSON CK SALESIAN,230240A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.57117842,144.7368969,VIC
JACKSON CK TREAT.PL.,230233,"VIC - Department of Environment, Land, Water and Planning",-37.48798056,144.6160806,VIC
JACKSON SUNBURY,230104,"VIC - Department of Environment, Land, Water and Planning",-37.58422581,144.7405784,VIC
JACKSONS C-ROSSLYNNE,230103A,VIC - Melbourne Water Corporation (Melbourne Water),-37.4738,144.569,VIC
JACKSONS CK U/S RWP,230242,"VIC - Department of Environment, Land, Water and Planning",-37.483237,144.713182,VIC
JACKSONS CK-SUNBURY,230104A,VIC - Melbourne Water Corporation (Melbourne Water),-37.5833,144.742,VIC
JACOBS @ O'TOOLES,226017,"VIC - Department of Environment, Land, Water and Planning",-38.0518048,146.3885082,VIC
Jacup,602002,WA - Department of Water and Environmental Regulation,-33.87987876,119.3223263,WA
Jacup,510218,WA - Department of Water and Environmental Regulation,-33.88015165,119.3231553,WA
Jaffray Outlet,A2391073,SA - South Eastern Water Conservation and Drainage Board,-36.62325185,140.3345675,SA
Jagungal,72,NSW - Snowy Hydro Limited,-36.13669183,148.3881655,NSW
James Crossing,509108,WA - Department of Water and Environmental Regulation,-33.38118969,116.5792819,WA
James Crossing,612230,WA - Department of Water and Environmental Regulation,-33.38111817,116.579508,WA
James Well,612025,WA - Department of Water and Environmental Regulation,-33.45568185,116.4258097,WA
James Well,509408,WA - Department of Water and Environmental Regulation,-33.45568185,116.4258097,WA
JAMIESON @ GERRANG,405218,"VIC - Department of Environment, Land, Water and Planning",-37.29125953,146.1878417,VIC
Jane Creek/Brukunga,A4260662,SA - Department for Environment and Water,-35.0071,138.9352,SA
Jardine_R Monument,927001B,"QLD - Department of Regional Development, Manufacturing and Water",-11.148949,142.352624,QLD
Jardine_R Tele Line,927001A,"QLD - Department of Regional Development, Manufacturing and Water",-11.15180556,142.3548611,QLD
"JASON ST, ITHACA",IVE535,QLD - Brisbane City Council,-27.448921,152.993351,QLD
JASPERS@JASPERS,215019,"NSW - Department of Planning, Industry and Environment – Water",-34.80146701,150.6688747,NSW
Jayes Rd,609028,WA - Department of Water and Environmental Regulation,-33.93189921,116.4280465,WA
Jayrup,614093,WA - Department of Water and Environmental Regulation,-32.5483,116.2175,WA
Jayrup,509589,WA - Department of Water and Environmental Regulation,-32.5483,116.2175,WA
Jeannie_R Wakooka Rd,106002A,"QLD - Department of Regional Development, Manufacturing and Water",-14.75858333,144.8561667,QLD
Jelcobine,510018,WA - Department of Water and Environmental Regulation,-32.39752528,116.8303738,WA
Jeljelabin,510036,WA - Department of Water and Environmental Regulation,-31.56570579,117.6703553,WA
Jelliabidina Well,709005,WA - Department of Water and Environmental Regulation,-20.70123436,118.2986313,WA
Jelliabidina Well,504017,WA - Department of Water and Environmental Regulation,-20.69338717,118.2977138,WA
JEMALONG M C OFFTAKE,412100,"NSW - Department of Planning, Industry and Environment – Water",-33.39993,147.775358,NSW
Jericho,416205A,"QLD - Department of Regional Development, Manufacturing and Water",-28.645448,149.351451,QLD
JERICHO CAMPING RG,225818A,VIC - Melbourne Water Corporation (Melbourne Water),-37.637,146.269,VIC
Jetty 4099,6090056,WA - Department of Water and Environmental Regulation,-33.58389436,116.7917254,WA
JIGADEE CK@AVONDALE,211008,"NSW - Department of Planning, Industry and Environment – Water",-33.072,151.4702,NSW
Jilkminggan,RN031985,"NT - Department of Environment, Parks and Water Security",-14.962526,133.265295,NT
JILLIBY CK U/S WYONG,211010,"NSW - Department of Planning, Industry and Environment – Water",-33.2453775,151.391474,NSW
JIM CROW @ YANDOIT,407221,"VIC - Department of Environment, Land, Water and Planning",-37.2064268,144.100373,VIC
Jimba,704194,WA - Department of Water and Environmental Regulation,-25.04558178,115.066944,WA
Jimba,506014,WA - Department of Water and Environmental Regulation,-25.04699806,115.0654749,WA
Jimbegnyinoo Pool,708003,WA - Department of Water and Environmental Regulation,-21.3331,116.1556,WA
Jimbegnyinoo Pool,505030,WA - Department of Water and Environmental Regulation,-21.33118366,116.1563326,WA
Jimbour_Ck  Bunginie,422339A,"QLD - Department of Regional Development, Manufacturing and Water",-26.90996644,151.2830375,QLD
JIMMY @ JIMMY,238208,"VIC - Department of Environment, Land, Water and Planning",-37.37282,142.5083,VIC
JINDALEE @ JINDALEE,410112,"NSW - Department of Planning, Industry and Environment – Water",-34.5745,148.0892,NSW
Jindalee Boat Ramp P,BNA765,QLD - Brisbane City Council,-27.53196277,152.9287097,QLD
JINDIVICK,502240A,VIC - Melbourne Water Corporation (Melbourne Water),-38.02973056,145.8993147,VIC
JINGELLIC @ JINGELlC,401013,"NSW - Department of Planning, Industry and Environment – Water",-35.89431944,147.6924056,NSW
Jinmet,4,NSW - Snowy Hydro Limited,-36.41666667,148.6091667,NSW
JOACHIM STREET,NMA549,QLD - Brisbane City Council,-27.521486,153.055421,QLD
Jochheim's,124003A,"QLD - Department of Regional Development, Manufacturing and Water",-20.5740111,148.4696861,QLD
Joe Sippel Weir HW,136215A,"QLD - Department of Regional Development, Manufacturing and Water",-26.2686973,152.0067971,QLD
Joe Sippel Weir HW,136215A,QLD - SunWater,-26.268485,152.006693,QLD
Joe Sippel Weir TW,136216A,"QLD - Department of Regional Development, Manufacturing and Water",-26.26773538,152.0073961,QLD
Joe Sippel Weir TW,136216A,QLD - SunWater,-26.268484,152.006735,QLD
John Goleby Weir,136120A,QLD - SunWater,-25.254314,151.145612,QLD
Johnson Ck Womalilac,422405A,"QLD - Department of Regional Development, Manufacturing and Water",-26.78110903,147.895278,QLD
JOHNSON RD FORESTDAL,OXA111,QLD - Brisbane City Council,-27.6552,153.0004,QLD
Johnston Rd,613053,WA - Department of Water and Environmental Regulation,-32.92013459,115.7673107,WA
JOHNSTONS @ NELSE,401403,"VIC - Department of Environment, Land, Water and Planning",-36.85,147.3483333,VIC
Jolimont_C Mt. Roy,124004A,"QLD - Department of Regional Development, Manufacturing and Water",-21.03416667,148.86,QLD
Jollys Farm,615605,WA - Department of Water and Environmental Regulation,-31.18273244,118.153785,WA
Jollys Farm,510024,WA - Department of Water and Environmental Regulation,-31.18283881,118.1539961,WA
Jondaryan,422359A,"QLD - Department of Regional Development, Manufacturing and Water",-27.3943611,151.5680833,QLD
Jones Catchment,509350,WA - Department of Water and Environmental Regulation,-32.54719202,116.095117,WA
Jones Catchment,614024,WA - Department of Water and Environmental Regulation,-32.54809018,116.0945755,WA
Jones Weir HW,136004A,"QLD - Department of Regional Development, Manufacturing and Water",-25.59481676,151.2963609,QLD
